customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
823cca9f6a419368142238f652f9717c,133,1,247.48,2,3,4,234,At Risk
823ddff9dd8959511a087d391e97a76d,199,1,482.58000000000004,1,3,4,134,Lost
823e38236a5c348730fe1596ef359451,210,1,219.21,1,3,4,134,Lost
823e4298ffc2c644adfed042817a8322,152,1,91.5,2,3,2,232,At Risk
8240750d69ac44318a7cae78341633a8,167,1,269.12,2,3,4,234,At Risk
82411b1c1ae5e8a58300099f7792f72a,49,1,64.22,4,3,2,432,Loyal Customers
8241b47bcf8f1250d9d5416c4f8cd9bb,152,1,317.52,2,3,4,234,At Risk
8242a1cee3edc3b94095009410aa4118,111,1,82.5,3,3,2,332,Loyal Customers
82430ca6e6cd0983e8886b493cab1210,220,1,71.04,1,3,2,132,Lost
824422e62602d2ed7c09adc7c877fa70,100,1,398.62,3,3,4,334,Loyal Customers
8244312dc71cc15b4bd7dbc73349b125,193,1,113.62,1,3,3,133,Lost
8245c54a0dee956adc20bec650d55c82,215,1,122.68,1,3,3,133,Lost
82468c6a47f107fa5133cdd0a2ea6421,27,1,126.38,4,3,3,433,Champions
8246b1284c1cbd0f3b70cf0aacb934fd,205,1,146.02,1,3,3,133,Lost
82483eb0f6d24111bdc5a57ccde9219c,80,1,37.56,3,3,1,331,Loyal Customers
824841f5112b77c04e832f5a46c2d733,190,1,368.11,1,3,4,134,Lost
82495ff60ac5ed00f1a86fabf329db45,185,1,105.96,2,3,2,232,At Risk
824a057129a435bd0c0fa281345ed874,193,1,401.36,1,3,4,134,Lost
824a5faddc63a548d02afea376eedc98,43,1,178.03,4,3,3,433,Champions
824c433a3dbbdd265a1399583aaef499,156,1,201.93,2,3,4,234,At Risk
824d5940d4c3aafbe3d8f4d4d071e78a,122,1,78.32,3,3,2,332,Loyal Customers
8250b931afe432f9d9ecfd211d078913,66,1,181.13,4,3,3,433,Champions
8250dfe1c841af9f5e6b0323ac3de100,142,1,52.71,2,3,1,231,Can't Lose Them
8251d516855b284bc530f8582a1371d8,158,1,1867.85,2,3,4,234,At Risk
8252224e46486b8d941500cc50fb998c,195,1,46.78,1,3,1,131,Lost
82532b2c41a2e45166b1e5a01d1df651,60,1,53.24,4,3,1,431,Loyal Customers
8253eb6666e74b699841a5ad240bfcda,21,1,516.76,4,3,4,434,Champions
82542527cac8f163e3cd0eda2870d99c,160,1,76.38,2,3,2,232,At Risk
82551e1ab57801c1525f0ffe428fc6d2,19,1,303.68,4,3,4,434,Champions
8255e4eaf811ff690f6b153f4a127f0e,167,1,101.24000000000001,2,3,2,232,At Risk
8256ca825f52c400ad2894793c8a232d,147,1,25.04,2,3,1,231,Can't Lose Them
8257e68ea0c6c6bd319175e224c307b7,51,1,44.18,4,3,1,431,Loyal Customers
82596b31c304bb395d531761b21d8ec7,123,1,24.77,3,3,1,331,Loyal Customers
825b32011af5640d4b9182f8b0d0f6bf,128,1,126.64,3,3,3,333,Loyal Customers
825b81ccc260bfa204edd537acf022ec,80,1,112.42,3,3,3,333,Loyal Customers
825c3e6abb57bc070f488aa9638fa008,223,1,102.74,1,3,2,132,Lost
825d79317606372e5cf006164026c9b6,183,1,77.5,2,3,2,232,At Risk
825f22f11d87d6a84f2d728e622923eb,123,1,688.52,3,3,4,334,Loyal Customers
825f58ca9af74f7fed6d0e24f5e12fe2,61,1,48.05,4,3,1,431,Loyal Customers
82602246a1f4807a352295050e4eb4d0,55,1,178.9,4,3,3,433,Champions
826225a44504cafa121687e2b7974320,221,1,38.01,1,3,1,131,Lost
82645746abdce9793cd3dda43294b2ce,47,1,197.44,4,3,4,434,Champions
826459bc63377f4313c515d873ccf8eb,215,1,163.79,1,3,3,133,Lost
8264a0ee73746048f00a1e83dd5fc934,27,1,862.08,4,3,4,434,Champions
8264e3518163dd09211870b24a5d741d,163,1,133.28,2,3,3,233,At Risk
82699946fac8fbaec3cc3c36ad0312fa,146,1,327.42,2,3,4,234,At Risk
826b3d6dca34095b2a33738fee76bf21,19,1,116.79,4,3,3,433,Champions
826b728b12e365d25f6bc3cdf741ee8a,84,1,487.72,3,3,4,334,Loyal Customers
826bde95c0373381be2a3e6ebe9eb14c,104,1,46.92,3,3,1,331,Loyal Customers
826bf29c634f183c732d4c5794e10533,117,1,37.61,3,3,1,331,Loyal Customers
826d38ccdb8111123c0842ce53ba3c68,74,1,130.0,3,3,3,333,Loyal Customers
826e35bc02d6756a7248bfa8f8fae2cf,214,1,129.36,1,3,3,133,Lost
8271ceeaf964f129bcc35e89a3d4520c,210,1,36.0,1,3,1,131,Lost
82723e224e9ab5346fcbcb7ffa88c8f5,61,1,51.57,4,3,1,431,Loyal Customers
8272edd527850ce932066354691eaeee,119,1,128.95,3,3,3,333,Loyal Customers
827527fc23866f028badc583e4778cf5,151,1,527.79,2,3,4,234,At Risk
82754e9037879ee7d90e1facb88fbc86,11,1,188.89,4,3,3,433,Champions
8276cb02ce893d6478b503ae76c4302b,156,1,53.38,2,3,1,231,Can't Lose Them
8277b184eef036b4b6643d665875006c,168,1,61.93,2,3,1,231,Can't Lose Them
82782a8ab4c15acf2e65f35f6ac6237d,142,1,28.13,2,3,1,231,Can't Lose Them
8279835c2d06da356052cc7aff30adb3,223,1,67.5,1,3,2,132,Lost
8279d74562141e3ef092bfbebd898659,209,1,47.11,1,3,1,131,Lost
827a42e41fca052da4378e08dde4d5a9,177,1,94.09,2,3,2,232,At Risk
827a5d5a014607756a15b47b7d21da37,244,1,67.72,1,3,2,132,Lost
827c1daa83bce414dcebbeb2959bb555,180,1,66.81,2,3,2,232,At Risk
827cb645caf0355a76fafd776556298d,208,1,73.13,1,3,2,132,Lost
827d71abb735f7c6fb410a57362826b8,116,1,52.92,3,3,1,331,Loyal Customers
827da8f95e2341afae307c5df74e638f,153,1,719.92,2,3,4,234,At Risk
827e9a69f1088bb7a0346579af090eb5,240,1,186.62,1,3,3,133,Lost
827ec074a70a7c08c2b9e7af20bf0287,185,1,76.17,2,3,2,232,At Risk
827f3496ce3332b3f9ef6b5ea4ea4025,88,1,107.87,3,3,2,332,Loyal Customers
82801873ad509974bb62f7c5fbe26316,237,1,23.9,1,3,1,131,Lost
8280f338ff80fbf56c39d8248470f2c8,53,1,209.51,4,3,4,434,Champions
8281392ae6bb39d84ababcdf4734f5b8,204,1,221.79,1,3,4,134,Lost
828282c08ca2d1d4ec32d670659c1ab8,103,1,125.67,3,3,3,333,Loyal Customers
8282c77cb03f64a929db1f36df79e92c,189,1,116.98,1,3,3,133,Lost
8289e9044e68003dfe33936c3c2c2799,127,1,120.59,3,3,3,333,Loyal Customers
828a9b9f129a8b103ad146559a75d4c6,17,1,60.25,4,3,1,431,Loyal Customers
828ad019f5604b99cdc428b0cb245e11,89,1,120.69,3,3,3,333,Loyal Customers
828bcbf5432d3799131548454d33c916,241,1,142.51,1,3,3,133,Lost
828c30ae3a51aea1d168e88e6e735bf7,243,1,651.56,1,3,4,134,Lost
828db65d844ec784bcaf78ccfa9e51ef,33,1,132.72,4,3,3,433,Champions
828ea70242f52f6cf71c2b01b42300d9,172,1,148.07,2,3,3,233,At Risk
828f99cdaca50196ee0a0b5f296017ab,45,1,217.42,4,3,4,434,Champions
829026809b4e078dd71695d5a22dc4ae,225,1,582.32,1,3,4,134,Lost
829109440c61bbde0e106f23fdf002f0,27,1,61.27,4,3,1,431,Loyal Customers
82915940532c766c49e832b009f9cccd,12,1,23.88,4,3,1,431,Loyal Customers
829161c749b57a5e1a33703a77718e05,198,1,111.43,1,3,2,132,Lost
8292e9df852ab7fce9e1bafc08870878,27,1,485.24,4,3,4,434,Champions
82958ac08ce23a52ec58455d42ee50be,197,1,74.16,1,3,2,132,Lost
829605f711a1b775979373d642c17736,13,1,97.65,4,3,2,432,Loyal Customers
829712ebcb9948606c4a1665539a8b4f,166,1,417.84,2,3,4,234,At Risk
8297d4f2b469f1b4c24903373384b6cc,81,1,114.06,3,3,3,333,Loyal Customers
829961c76df2892a3b50656daaa764ed,79,1,155.27,3,3,3,333,Loyal Customers
829ac87220f69e8e77ce44c3f4110288,26,1,53.63,4,3,1,431,Loyal Customers
829b19100e1a7941b2c21c6529a97dda,221,1,286.25,1,3,4,134,Lost
829b7869b909fc2d90a6a3cd7b94f3b5,73,1,219.54,3,3,4,334,Loyal Customers
829bbe1394c6df95d98dee8feefb977a,166,1,206.84,2,3,4,234,At Risk
829d3ea58fe45816348ab857d059a6ae,22,1,136.16,4,3,3,433,Champions
829da742aa5592be758793631d4afcf4,60,1,318.19,4,3,4,434,Champions
829fa1fd3a81b498646b1fdb4b98de4f,106,1,266.86,3,3,4,334,Loyal Customers
82a238f8e3cd8ba8688cd74ada659cf1,221,1,21.77,1,3,1,131,Lost
82a23b4d5c1fc6b2d2ecb1bf9b8a8a0a,215,1,137.6,1,3,3,133,Lost
82a4593f9f099724e0e3c93993dc6cbf,164,1,107.46,2,3,2,232,At Risk
82a5458c7efd1055b6ab24f6985fa233,184,1,76.17,2,3,2,232,At Risk
82a5bbdd3ce9c1005a71557a3584a6f3,210,1,67.5,1,3,2,132,Lost
82a781c07728515614b37ed49101b063,40,1,166.35,4,3,3,433,Champions
82a84647c8a0b823e43329e50966c0f9,48,1,86.68,4,3,2,432,Loyal Customers
82aaf39174a8d63cbb372586209315e8,225,1,186.5,1,3,3,133,Lost
82ad287ffd79d1492f0291e8d41dde20,112,1,80.11,3,3,2,332,Loyal Customers
82ad997b66970bb98cdbe1df6c5b67e5,180,1,94.39,2,3,2,232,At Risk
82af83df6bec753f1d1d9b54e6f34454,47,1,302.46,4,3,4,434,Champions
82b03a0031f872239665983241c52179,221,1,249.62,1,3,4,134,Lost
82b07eb04567873d275e64c6517407aa,116,1,58.94,3,3,1,331,Loyal Customers
82b0c471b6a24204ca01741b3bb5cc87,156,1,109.23,2,3,2,232,At Risk
82b3403d0cbb90bad615c86c1a1a3b3f,115,1,95.34,3,3,2,332,Loyal Customers
82b3ba19327bc589f081bb65da00ef6a,227,1,59.6,1,3,1,131,Lost
82b4582ca53e348c274cb881878ab776,171,1,107.1,2,3,2,232,At Risk
82b6da1961a25e8324ecd99eff5903ea,169,1,85.36,2,3,2,232,At Risk
82b7c4df2bd96eb13d394cf8d77c98fd,145,1,124.25,2,3,3,233,At Risk
82b838f513e00463174cc7cae7e76c1f,24,1,78.5,4,3,2,432,Loyal Customers
82b894756246835dcfe03708d3ab53f9,87,1,48.81,3,3,1,331,Loyal Customers
82bbabf74d3e033c6b45091ff046a134,179,1,67.23,2,3,2,232,At Risk
82bd67919890521899d17e35b2a8c37d,70,1,69.54,3,3,2,332,Loyal Customers
82becb9786935b5880aad883239d6f98,26,1,73.49,4,3,2,432,Loyal Customers
82bee56e5e5857fe1dcd984cb33b3558,24,1,121.9,4,3,3,433,Champions
82bf93cbbee8b49bd07234625addbd83,13,1,66.47,4,3,2,432,Loyal Customers
82c0faf1ab5df1c5e611354c4ebb2e67,127,1,60.3,3,3,1,331,Loyal Customers
82c1169f8932e7d57ef2a2f4afbb8a51,87,1,272.52,3,3,4,334,Loyal Customers
82c1b2573eb18c62999ae22f2b5aa95d,235,1,101.33,1,3,2,132,Lost
82c237db796f9f22d3e8099e46c50c7c,234,1,960.16,1,3,4,134,Lost
82c4ae9f59304faecc7ea3ef42b253f4,185,1,28.4,2,3,1,231,Can't Lose Them
82c5e6b98e498b4150818c913f3e9bc7,205,1,87.55,1,3,2,132,Lost
82c8c10b98b1236e5bc65464c27799c1,217,1,369.6,1,3,4,134,Lost
82c8e9be6934206963b7810a78e9a41f,165,1,178.8,2,3,3,233,At Risk
82c91e8e62d9d79bfcf9af9a447c5dfa,184,1,210.29,2,3,4,234,At Risk
82c951b43c5a213d1255c0aac6bfbf02,22,1,88.49,4,3,2,432,Loyal Customers
82c9ee00043a08853ffa97cf3cc9b289,43,1,28.23,4,3,1,431,Loyal Customers
82cc0bfe0721cd93d8385061f9214290,177,1,102.64,2,3,2,232,At Risk
82cc4a44845768c5fe11c6580f2b48b3,67,1,2136.6000000000004,4,3,4,434,Champions
82cd627eb2d950f8b9d72ac0d0db46bd,231,1,89.88,1,3,2,132,Lost
82cfbe4fb82b2551ad2e05be8c255ca5,52,1,59.09,4,3,1,431,Loyal Customers
82cfeb7316832e519f1238ff89b5c5ec,25,1,64.44,4,3,2,432,Loyal Customers
82d15550286831c47eab6c87e16f3704,123,1,119.67,3,3,3,333,Loyal Customers
82d29e420677807a2db924538cd25b48,48,1,533.88,4,3,4,434,Champions
82d33a43eba91ff62c44064bcc348ff7,192,1,117.94,1,3,3,133,Lost
82d45624329bcc06635f6400bfc2f150,143,1,123.53,2,3,3,233,At Risk
82d49350087901dbb49770edeae39a07,74,1,251.51,3,3,4,334,Loyal Customers
82d5a2482ca8f3f29454d05e129a21bd,201,1,440.19,1,3,4,134,Lost
82d6424cf3f62273074a1c5a3b4ca8d0,229,1,156.07,1,3,3,133,Lost
82d7ba990758833f6b915a05d21f89a4,104,1,46.76,3,3,1,331,Loyal Customers
82d8dec051f882c5e6108a8e85b7c49c,197,1,160.36,1,3,3,133,Lost
82d90cc533f921fd3b90ff87d197eeed,82,1,96.65,3,3,2,332,Loyal Customers
82da44fcf645d90efd687532e453b681,195,1,72.15,1,3,2,132,Lost
82dadd35c959838f756d2e8f3ef3f330,89,1,543.25,3,3,4,334,Loyal Customers
82dca5a0d58f3e7847e28a177e70f1e0,177,1,218.06,2,3,4,234,At Risk
82dcb4845567454470a5d9638448d800,144,1,174.51,2,3,3,233,At Risk
82dd196b2b5b57785945aa2f471a35f9,49,1,65.1,4,3,2,432,Loyal Customers
82dd7750451a28d1e779bac86391d1f6,123,1,345.44,3,3,4,334,Loyal Customers
82ddc239252e7bd61f6e32e8315311cd,106,1,93.95,3,3,2,332,Loyal Customers
82ddfcf9438b0cd1117b55ac33184df8,166,1,146.83,2,3,3,233,At Risk
82e248420607446b60603429e51ff8c2,204,1,27.05,1,3,1,131,Lost
82e281923401bbece2a90eb6f90ffcc4,178,1,153.96,2,3,3,233,At Risk
82e4ff97780b2534d136e95ee95228ea,244,1,189.97,1,3,3,133,Lost
82e58e2dcb507ecf93f2e2a38e485a1f,206,1,99.43,1,3,2,132,Lost
82e5f3c993ab34fe01c61b83e0bd7efc,153,1,376.39,2,3,4,234,At Risk
82e6aa6beb66b16ea738bea138988d33,69,1,283.77,3,3,4,334,Loyal Customers
82e75091956ca96dc8d1325295733386,35,1,512.96,4,3,4,434,Champions
82eb0f700864871ddc51572601014ba4,123,1,77.39,3,3,2,332,Loyal Customers
82ec000ce5e9a86a39ae08553c9fbd13,84,1,67.26,3,3,2,332,Loyal Customers
82ed43c22a65281176fbe534931ecca2,151,1,89.56,2,3,2,232,At Risk
82ede4a5f9432aca3513ee6ca3f162e1,165,1,65.22,2,3,2,232,At Risk
82f0b47bafae8118df842b125aa0fc54,20,1,244.78,4,3,4,434,Champions
82f0b75bb50fcb30711e5277e36b3983,134,1,772.08,2,3,4,234,At Risk
82f2353693ff81e3fae421f5fad9784e,56,1,75.74,4,3,2,432,Loyal Customers
82f44f612817d366e8305b59650b7d71,154,1,303.76,2,3,4,234,At Risk
82f6a7b92692b8658dcde6117abdea48,244,1,423.48,1,3,4,134,Lost
82f7651d498a901c651f2aea61b7262e,17,1,21.29,4,3,1,431,Loyal Customers
82f7c186aba09154512a00de43c9502b,170,1,102.59,2,3,2,232,At Risk
82f8501340d228f409a15bbb75b57edd,242,1,163.6,1,3,3,133,Lost
82ff01ff3cdbae8ef85c10481d360d1a,233,1,185.84,1,3,3,133,Lost
8300180aad835b088aefe6bcbac58263,19,1,40.07,4,3,1,431,Loyal Customers
830098c74c4cb8d01c7eabbf10dbc76e,188,1,133.58,2,3,3,233,At Risk
830189729977319117f0d48e84e330ba,205,1,171.12,1,3,3,133,Lost
830595146420dc2ffe47a181d5ade13d,137,1,68.64,2,3,2,232,At Risk
83077f14414686e9a226bda8826ea461,199,1,76.89,1,3,2,132,Lost
8309c7cc18fb32c9b5678db4f66b6bec,98,1,40.22,3,3,1,331,Loyal Customers
8309fb4280b0ad191be5bef656794028,167,1,116.68,2,3,3,233,At Risk
830bd6bef6859ef08f69d1a6ba06d655,188,1,262.12,2,3,4,234,At Risk
830c072c1506fb76d4adb3ec52058ea0,50,1,164.32,4,3,3,433,Champions
830d879ff68fae5fef0930cbb6cb8799,21,1,59.87,4,3,1,431,Loyal Customers
830f73ec04ebe308bbeeefd3b066bd77,133,1,353.27,2,3,4,234,At Risk
830fada6ce508f4799c9c927fed6acd0,156,1,171.0,2,3,3,233,At Risk
8310245246ab7219bfabcf7217b9a452,238,1,425.52,1,3,4,134,Lost
8310c27f705802263986d24aa21bf014,131,1,114.85,3,3,3,333,Loyal Customers
831182e069bd68b990ec3a51910370e1,158,1,64.05,2,3,2,232,At Risk
83118e93b969419946159bf8520873ef,10,1,106.42,4,3,2,432,Loyal Customers
8312052fb72da6debe8ca86d2c34d29b,75,1,148.2,3,3,3,333,Loyal Customers
8314485880de9173d0fb899263dd2d36,37,1,793.04,4,3,4,434,Champions
83152251d2f12e2efa0df205c38f78be,40,1,35.36,4,3,1,431,Loyal Customers
83171346ae0f784f22fea771531c1874,64,1,301.68,4,3,4,434,Champions
831a42ccaf9ddf33998eac4e2391f675,193,1,181.78,1,3,3,133,Lost
831bc4457a38cb2e1bd53a4f015a0528,116,1,193.91,3,3,3,333,Loyal Customers
831cf4ed313a9240512583f43b23d20a,117,1,68.38,3,3,2,332,Loyal Customers
831df3c9586948c387965d2e9efa5c86,154,1,121.68,2,3,3,233,At Risk
831ec4e836ed0a619b75fc0646a9a9e5,146,1,68.13,2,3,2,232,At Risk
831f008be56b77027cedf97fb3ee5d7f,174,1,60.44,2,3,1,231,Can't Lose Them
831f214129035247f2db0f858077f010,154,1,65.32,2,3,2,232,At Risk
831f66f86273e58c41a61f27987bbc13,132,1,62.79,2,3,1,231,Can't Lose Them
831fc42cbb28facf21ef22c90a53e85e,70,1,36.22,3,3,1,331,Loyal Customers
83203e5e083ec21517f51040864527dc,111,1,67.83,3,3,2,332,Loyal Customers
832053b4fe6b18b0681026ecd9234d2a,217,1,36.75,1,3,1,131,Lost
83228cdd70a30e7432678e7ad9312946,122,1,56.39,3,3,1,331,Loyal Customers
83228eb58f7e6d22a60b331f3d90b03e,147,1,193.65,2,3,3,233,At Risk
832506482761a32fc44c20387ad2f5f4,67,1,54.37,4,3,1,431,Loyal Customers
83257fb6f3a1edd3a75464178aa3f382,236,1,156.67,1,3,3,133,Lost
8325d6e7af2f2bfb58cf040729b232dd,180,1,220.88,2,3,4,234,At Risk
832678f1591956cf1fe901debc164ef9,234,1,431.92,1,3,4,134,Lost
832916e9b7e8b6e2cbed9dab37b12efc,193,1,103.64,1,3,2,132,Lost
832a01736d438b4fec97d9c2b098274c,220,1,79.47,1,3,2,132,Lost
832a3b0254347d409512ae92eaf154a6,124,1,133.69,3,3,3,333,Loyal Customers
832b138e378d72a36ce0d4b96c12e828,83,1,114.0,3,3,3,333,Loyal Customers
832c425d805ace936e71dde2ba4a9868,189,1,177.41,1,3,3,133,Lost
8330064bc1791c004a673df6258d002b,224,1,60.85,1,3,1,131,Lost
83301211abd18388306aeb026e60f753,180,1,74.08,2,3,2,232,At Risk
83311320eccb56aef770194034cd359b,16,1,337.84,4,3,4,434,Champions
8333021eae0889032f2da220bc779ef3,173,1,488.88,2,3,4,234,At Risk
8334312af31ce890e1662813e392cb9a,112,1,89.43,3,3,2,332,Loyal Customers
83363e2b97e2a94fef272c583596704b,85,1,45.34,3,3,1,331,Loyal Customers
83375fbd35401ea072dae5c4840878c7,83,1,31.51,3,3,1,331,Loyal Customers
83379feb9c6a054d1019e9a079775a3d,75,1,1330.2,3,3,4,334,Loyal Customers
8338b4460e3b0a968cafd391715d6ae4,55,1,614.63,4,3,4,434,Champions
8338cddb98bbda6167cbec66540a8942,100,1,713.28,3,3,4,334,Loyal Customers
83393704da3eacab2980fb5c41db4fab,179,1,87.43,2,3,2,232,At Risk
833982522798828f5a669eba55af0761,208,1,77.8,1,3,2,132,Lost
833a808d63f0b42a67cb1bcd0e052c5a,143,1,187.06,2,3,3,233,At Risk
833d1eea64eebdeec7aaa771afddc2aa,174,1,45.22,2,3,1,231,Can't Lose Them
833f9bfebc6895534e9567939653e933,147,1,211.81,2,3,4,234,At Risk
8342028fb42e8c6015bc69156c1281d6,68,1,423.27,4,3,4,434,Champions
8342323ca97ec421480430c2a893aca2,13,1,107.85,4,3,2,432,Loyal Customers
8342b7a301ca4f29668f944239c293bd,28,1,107.19,4,3,2,432,Loyal Customers
8344d6a46470022a952cb0eaad98b5fd,224,1,403.81,1,3,4,134,Lost
83451bf0ec7e33f664ffb1f106b59772,111,1,50.71,3,3,1,331,Loyal Customers
8346871a40eb7d34a0de012dd8730ab2,36,1,47.3,4,3,1,431,Loyal Customers
83486328de12e85d29b27790fd68f911,27,1,51.03,4,3,1,431,Loyal Customers
834881fcc1058894ba5170875c942055,116,1,61.79,3,3,1,331,Loyal Customers
834c193325b5706d645c66e34ef025c1,50,1,113.89,4,3,3,433,Champions
834f4cd1936a06f71ce38ba1c790d142,229,1,224.71,1,3,4,134,Lost
834fbe386c3ff163d252b37b5487e118,194,1,133.38,1,3,3,133,Lost
83515b26846c0c6375ce1d237e5f8bf8,83,1,259.9,3,3,4,334,Loyal Customers
835290f13da9e4cef839def4f4fdfb20,96,1,43.38,3,3,1,331,Loyal Customers
8352b8e0095399b0666b8b7b1a95a561,162,1,62.54,2,3,1,231,Can't Lose Them
8354080edf502b7e043aea91899ef775,110,1,51.42,3,3,1,331,Loyal Customers
83564e084d6459291605b2d7fd3ef239,239,1,245.35,1,3,4,134,Lost
8357f83328ee3f5e579988844539522d,82,1,51.03,3,3,1,331,Loyal Customers
83584c4329669450ef4331e7482e13cf,212,1,297.39,1,3,4,134,Lost
835856fd2134a5d6f63090a9d9845a98,46,1,242.77,4,3,4,434,Champions
8359a4e1beea4fed5c5fa85bafe7f41f,244,1,84.23,1,3,2,132,Lost
835aa892fe91f66be24db3a0c91208e6,156,1,57.23,2,3,1,231,Can't Lose Them
835c64056c71ad9d093dc7166f22a8a8,233,1,172.81,1,3,3,133,Lost
835d4e2d9633ed0e63f2aef50a790372,143,1,129.64,2,3,3,233,At Risk
835e2ccdab532dbb2bf4f03247d096ea,143,1,188.97,2,3,3,233,At Risk
835f0839de5bb6a2928f7343a9293245,86,1,48.13,3,3,1,331,Loyal Customers
8362dba21ea63f9d95cfcdb196f6a5a9,187,1,169.49,2,3,3,233,At Risk
836507d096fb2a93e1ecd7fcc252998e,77,1,692.59,3,3,4,334,Loyal Customers
83664b90cbc9021dc475957df7cd4144,142,1,168.65,2,3,3,233,At Risk
8366bc749e2f3709d2687c1e446d64c6,61,1,29.22,4,3,1,431,Loyal Customers
8366ef5ee3127dea6fa06c3cad27f165,116,1,128.23,3,3,3,333,Loyal Customers
8366f6a3bb6a89d07739536e2005cf24,119,1,445.45,3,3,4,334,Loyal Customers
836760dcb82c039d393284e02bf6d7c3,121,1,45.67,3,3,1,331,Loyal Customers
8367f0bff68b0908ac9efdfa960dfeaf,114,1,157.78,3,3,3,333,Loyal Customers
8369f3d663dcd9b3a4cc3d3b797ee011,20,1,96.56,4,3,2,432,Loyal Customers
836a7bfd738af688ed28899ff7e61873,152,1,55.79,2,3,1,231,Can't Lose Them
836ac53e072a95b5b18cbaa4a4f67f7e,37,1,27.39,4,3,1,431,Loyal Customers
836affa20111b7c25d6b51e6b8b9652a,127,1,85.05,3,3,2,332,Loyal Customers
836df37ad1fc6e991443fabe4783ae5d,122,1,145.91,3,3,3,333,Loyal Customers
836f1a73296c20052ab6b439f79940a3,123,1,99.43,3,3,2,332,Loyal Customers
83701dc4f775d9d3bb5acfdee605200d,149,1,186.01,2,3,3,233,At Risk
8372eb499d7f5baf1f41b42cd6597074,183,1,1173.56,2,3,4,234,At Risk
83730488524b0398123e465b5b9b3e7b,226,1,136.6,1,3,3,133,Lost
8373e304bb40cc92bef250618085d7b5,52,1,151.23,4,3,3,433,Champions
8374fbf96094afdc664cdda8aa062633,237,1,59.09,1,3,1,131,Lost
8375daf7c9c3eea1fc3b36072672223c,132,1,321.08,2,3,4,234,At Risk
83770e4ae6657c20d943abd491b12a46,131,1,99.9,3,3,2,332,Loyal Customers
837ccdfb355e992a4a30a7cb9f79b4a1,30,1,81.71,4,3,2,432,Loyal Customers
837cf66598995d5f51efd00d99ced139,183,1,86.15,2,3,2,232,At Risk
837dd01ec42575ff76e5b38c0fb5e4d5,242,1,58.62,1,3,1,131,Lost
837e1898172239a282b2a93b5fb1e3a1,128,1,165.5,3,3,3,333,Loyal Customers
837e2286b6a07331ea8f43f8f6f3b4fa,172,1,66.32,2,3,2,232,At Risk
837faaf3ec20b55da87031abf3d60f67,117,1,214.57,3,3,4,334,Loyal Customers
83803ad661a17dbfd4bb1d1504dbc659,135,1,167.14,2,3,3,233,At Risk
838175db4d894e2d225b420806aeb6f0,28,1,62.62,4,3,1,431,Loyal Customers
83825125c4d37368ce1a8043308b2b5b,98,1,37.61,3,3,1,331,Loyal Customers
83829af919c82f52ae2a979182c900db,132,1,80.74,2,3,2,232,At Risk
83852335a70d85c548df6ba004ba9cda,145,1,252.35,2,3,4,234,At Risk
83857ffbd031e05ba434ec824ebe70b5,67,1,124.42,4,3,3,433,Champions
8388b9f092f21ae7a771509fade39ba5,44,1,66.44,4,3,2,432,Loyal Customers
8389b52348e71bef5c53f3b8795a8d7a,180,1,27.4,2,3,1,231,Can't Lose Them
838a8a0e522e128e0d0ce9ba3e142606,196,1,100.7,1,3,2,132,Lost
838b3f05366f4597034a946802abbd1e,140,1,118.48,2,3,3,233,At Risk
838bc2ff67963202eb29e748923c15fa,188,1,177.58,2,3,3,233,At Risk
838c6f397156bab88fa071ca0d6919e6,230,1,44.09,1,3,1,131,Lost
838db17a7ea397c8bbb5d0b4d48b1ba6,40,1,208.03,4,3,4,434,Champions
838dc89983b5b33da4af30898b1fb507,232,1,439.16,1,3,4,134,Lost
838ea018e5f1adb0329e906f7381b756,159,1,65.22,2,3,2,232,At Risk
838eac29ae41a93183c71d6acf722bc1,190,1,41.01,1,3,1,131,Lost
83901f425d913fa2261031ae7d879018,221,1,38.99,1,3,1,131,Lost
8390bc1e3e8bb0980eeed9113b18ad33,47,1,44.78,4,3,1,431,Loyal Customers
8391bb7cbeb9fc4ca38ba13af0673ca6,71,1,139.11,3,3,3,333,Loyal Customers
8392aac1ac8a8a59e95b757b50387c0b,138,1,790.56,2,3,4,234,At Risk
8392c78357bb44adca4a1fcb344a6010,188,1,242.62,2,3,4,234,At Risk
8392d60987df82b73c23e609f3dc2f5e,67,1,176.2,4,3,3,433,Champions
839300cf49f1e1adabddae574582910d,244,1,97.21,1,3,2,132,Lost
839311a89422ea7a88a3acde94b9f0dc,174,1,129.92,2,3,3,233,At Risk
83941af59521a5289c43d8f604e847d1,231,1,142.54,1,3,3,133,Lost
83947378add43559d6b19c280f4c58b9,201,1,58.11,1,3,1,131,Lost
8395381b2c2766ebceb43c768072fbce,230,1,20.1,1,3,1,131,Lost
8395969c05c3191c6c0af2619e7a59c5,100,1,923.36,3,3,4,334,Loyal Customers
839610575e20348470abe5217901d91e,67,1,32.8,4,3,1,431,Loyal Customers
8396777e50d6a772be52bb610e36f412,16,1,83.55,4,3,2,432,Loyal Customers
8397372fbe2dd1038114cece54a82c04,84,1,26.39,3,3,1,331,Loyal Customers
8397d3c7e88a2f43a4d125c164045a32,77,1,110.3,3,3,2,332,Loyal Customers
8399381026e573d8385a57a5bcd56a3d,138,1,208.01,2,3,4,234,At Risk
8399f53660e61c830a30beaf52472f10,69,1,126.02,3,3,3,333,Loyal Customers
